frame,t_s,kind,tid,x_cm,y_cm
2952,98.4,verde,53,184.0,26.0
2952,98.4,balon,-1,103.0,6.5
2953,98.433,verde,53,184.5,27.5
2953,98.433,oscuro,48,81.0,57.0
2953,98.433,balon,-1,103.5,5.5
2954,98.467,oscuro,48,81.0,57.0
2954,98.467,verde,53,184.5,28.5
2954,98.467,balon,-1,104.5,4.5
2955,98.5,oscuro,48,81.0,56.5
2955,98.5,verde,53,185.0,29.5
2955,98.5,verde,55,19.0,102.0
2955,98.5,balon,-1,105.0,4.0
2956,98.533,verde,53,184.5,30.0
2956,98.533,oscuro,48,81.5,56.0
2956,98.533,balon,-1,106.5,4.5
2957,98.567,verde,53,184.5,30.0
2957,98.567,oscuro,48,81.5,54.5
2957,98.567,balon,-1,107.5,5.0
2958,98.6,verde,53,185.0,29.0
2958,98.6,oscuro,48,81.5,54.0
2958,98.6,balon,-1,108.5,5.0
2959,98.633,verde,53,185.0,28.5
2959,98.633,oscuro,48,82.5,52.5
2959,98.633,balon,-1,108.5,6.0
2960,98.667,verde,53,185.5,27.5
2960,98.667,oscuro,48,83.5,52.0
2960,98.667,balon,-1,109.0,7.0
2961,98.7,verde,53,185.0,27.5
2961,98.7,oscuro,48,84.0,51.0
2961,98.7,balon,-1,109.5,8.0
2962,98.733,verde,53,184.5,27.0
2962,98.733,oscuro,48,85.5,49.5
2962,98.733,balon,-1,110.0,9.0
2963,98.767,verde,53,184.5,26.5
2963,98.767,oscuro,48,88.0,47.5
2963,98.767,verde,55,6.0,106.5
2963,98.767,balon,-1,110.5,10.0
2964,98.8,verde,53,184.5,25.5
2964,98.8,verde,55,5.5,107.0
2964,98.8,oscuro,48,90.0,46.0
2964,98.8,balon,-1,111.0,10.5
2965,98.833,verde,53,184.5,25.0
2965,98.833,oscuro,48,92.0,43.5
2965,98.833,balon,-1,112.0,11.5
2966,98.867,verde,53,184.5,25.0
2966,98.867,oscuro,48,94.0,41.0
2966,98.867,verde,55,3.5,108.0
2966,98.867,balon,-1,112.0,12.5
2967,98.9,verde,53,185.0,24.5
2967,98.9,oscuro,48,96.0,40.0
2967,98.9,verde,55,2.5,108.5
2967,98.9,balon,-1,113.0,13.0
2968,98.933,verde,53,185.0,24.0
2968,98.933,verde,55,1.5,109.0
2968,98.933,oscuro,48,96.5,39.0
2968,98.933,balon,-1,113.5,13.5
2969,98.967,verde,55,1.0,109.5
2969,98.967,verde,53,185.0,23.5
2969,98.967,oscuro,48,97.0,38.5
2969,98.967,balon,-1,113.5,14.5
2970,99.0,verde,53,184.5,22.5
2970,99.0,verde,55,0.0,109.5
2970,99.0,oscuro,48,97.0,38.5
2970,99.0,balon,-1,114.0,15.0
2971,99.033,verde,53,184.5,22.5
2971,99.033,oscuro,48,97.5,38.5
2971,99.033,verde,55,-0.5,109.5
2971,99.033,balon,-1,114.0,15.5
2972,99.067,verde,53,184.5,22.5
2972,99.067,oscuro,48,98.5,39.5
2972,99.067,balon,-1,114.5,16.0
2973,99.1,oscuro,48,100.0,40.5
2973,99.1,verde,53,184.5,23.5
2973,99.1,balon,-1,115.0,17.0
2974,99.133,verde,53,184.0,25.0
2974,99.133,oscuro,48,102.0,41.5
2974,99.133,balon,-1,115.5,17.0
2975,99.167,verde,53,184.0,25.5
2975,99.167,balon,-1,116.0,18.0
2976,99.2,verde,53,184.0,27.0
2976,99.2,oscuro,48,107.0,46.0
2976,99.2,balon,-1,116.5,17.5
2977,99.233,verde,53,184.5,28.0
2977,99.233,oscuro,48,109.0,47.5
2977,99.233,balon,-1,117.0,18.5
2978,99.267,verde,53,184.0,29.0
2978,99.267,oscuro,48,110.5,48.5
2978,99.267,balon,-1,117.0,19.0
2979,99.3,verde,53,183.0,29.0
2979,99.3,oscuro,48,111.0,50.0
2979,99.3,balon,-1,117.5,19.5
2980,99.333,oscuro,48,111.0,50.0
2980,99.333,verde,53,182.5,29.0
2980,99.333,balon,-1,117.5,20.0
2981,99.367,verde,53,183.5,27.5
2981,99.367,oscuro,48,111.0,50.0
2981,99.367,balon,-1,118.0,20.5
2982,99.4,verde,53,182.0,25.5
2982,99.4,oscuro,48,112.0,50.0
2982,99.4,balon,-1,118.5,20.5
2983,99.433,verde,53,183.5,24.0
2983,99.433,oscuro,48,113.0,50.5
2983,99.433,balon,-1,118.5,21.0
2984,99.467,verde,53,183.5,22.0
2984,99.467,oscuro,48,114.0,51.0
2984,99.467,balon,-1,118.0,21.5
2985,99.5,verde,53,184.0,20.0
2985,99.5,oscuro,48,117.0,51.5
2985,99.5,balon,-1,118.5,22.5
2986,99.533,oscuro,48,118.5,54.0
2986,99.533,verde,53,185.5,16.0
2986,99.533,balon,-1,118.5,23.0
2987,99.567,oscuro,48,120.5,55.0
2987,99.567,verde,53,187.0,13.0
2987,99.567,balon,-1,126.5,50.0
2988,99.6,oscuro,48,121.5,55.5
2988,99.6,verde,53,189.0,8.5
2988,99.6,balon,-1,126.5,52.0
2989,99.633,oscuro,48,122.5,56.5
2989,99.633,balon,-1,119.0,27.0
2990,99.667,oscuro,48,123.0,58.0
2990,99.667,balon,-1,120.5,27.5
2991,99.7,oscuro,48,123.0,59.0
2991,99.7,balon,-1,119.5,26.5
2992,99.733,oscuro,48,123.5,59.5
2992,99.733,balon,-1,119.0,27.0
2993,99.767,oscuro,48,123.5,60.5
2993,99.767,balon,-1,119.5,27.5
2994,99.8,oscuro,48,123.5,60.0
2994,99.8,verde,53,188.5,13.0
2994,99.8,balon,-1,119.5,28.0
2995,99.833,oscuro,48,124.0,59.5
2995,99.833,verde,53,188.0,14.0
2995,99.833,balon,-1,119.5,28.5
2996,99.867,oscuro,48,124.0,58.5
2996,99.867,verde,53,188.5,14.5
2996,99.867,balon,-1,119.5,28.5
2997,99.9,oscuro,48,124.0,57.0
2997,99.9,verde,53,189.5,15.0
2997,99.9,oscuro,59,-4.0,109.5
2997,99.9,balon,-1,120.5,29.0
2998,99.933,oscuro,48,124.0,55.5
2998,99.933,verde,53,190.0,14.5
2998,99.933,oscuro,59,-4.0,110.0
2998,99.933,balon,-1,118.0,29.5
2999,99.967,oscuro,48,124.5,53.5
2999,99.967,oscuro,59,-3.5,111.5
2999,99.967,balon,-1,118.5,27.5
3000,100.0,oscuro,48,125.0,52.0
3000,100.0,oscuro,59,-3.0,113.0
3000,100.0,balon,-1,118.5,25.5
3001,100.033,oscuro,48,125.5,50.0
3001,100.033,verde,53,191.0,13.5
3001,100.033,oscuro,59,-2.5,114.0
3001,100.033,balon,-1,118.5,22.5
3002,100.067,oscuro,48,126.0,49.0
3002,100.067,oscuro,59,-2.0,115.5
3002,100.067,verde,53,190.5,13.0
3002,100.067,balon,-1,119.0,19.5
3003,100.1,oscuro,48,126.0,48.0
3003,100.1,verde,53,190.5,13.0
3003,100.1,balon,-1,119.5,18.0
3004,100.133,oscuro,48,126.0,48.5
3004,100.133,verde,53,190.5,12.0
3004,100.133,balon,-1,119.0,16.0
3005,100.167,oscuro,48,126.0,48.5
3005,100.167,verde,53,191.0,11.5
3005,100.167,balon,-1,119.5,13.5
3006,100.2,oscuro,48,126.0,48.5
3006,100.2,verde,59,-1.0,120.5
3006,100.2,verde,53,190.5,11.5
3006,100.2,balon,-1,119.5,11.5
3007,100.233,oscuro,48,126.0,48.5
3007,100.233,verde,53,190.5,11.0
3007,100.233,verde,59,-0.5,122.0
3007,100.233,balon,-1,119.5,9.5
3008,100.267,verde,59,0.0,124.0
3008,100.267,oscuro,48,125.5,48.5
3008,100.267,verde,53,190.5,12.0
3008,100.267,balon,-1,119.5,7.5
3009,100.3,verde,59,0.0,126.0
3009,100.3,oscuro,48,125.0,50.5
3009,100.3,verde,53,191.0,11.5
3009,100.3,balon,-1,119.5,5.5
3010,100.333,verde,59,0.0,127.0
3010,100.333,oscuro,48,124.0,51.5
3010,100.333,verde,53,191.0,12.0
3010,100.333,balon,-1,119.5,3.0
3011,100.367,verde,59,0.5,128.5
3011,100.367,oscuro,48,123.0,52.0
3011,100.367,verde,53,191.5,11.5
3011,100.367,balon,-1,119.5,1.5
3012,100.4,verde,59,0.5,130.5
3012,100.4,oscuro,48,122.5,52.0
3012,100.4,balon,-1,119.5,0.0
3013,100.433,verde,59,1.0,131.5
3013,100.433,oscuro,48,123.0,51.5
3013,100.433,verde,53,192.0,10.5
3013,100.433,balon,-1,120.0,-1.0
3014,100.467,oscuro,48,124.0,51.5
3014,100.467,verde,59,1.5,133.0
3014,100.467,verde,53,194.0,10.0
3014,100.467,balon,-1,120.5,-2.0
3015,100.5,verde,59,2.0,134.0
3015,100.5,oscuro,48,125.0,51.0
3015,100.5,balon,-1,121.0,-2.5
3016,100.533,verde,59,2.5,136.0
3016,100.533,oscuro,48,126.0,50.5
3016,100.533,balon,-1,121.5,-3.0
3017,100.567,verde,59,3.0,137.0
3017,100.567,oscuro,48,126.0,50.5
3017,100.567,balon,-1,122.0,-2.5
3018,100.6,verde,59,3.0,138.5
3018,100.6,oscuro,48,125.5,50.5
3018,100.6,balon,-1,122.5,-2.5
3019,100.633,oscuro,48,125.5,50.5
3019,100.633,verde,59,3.5,140.0
3019,100.633,balon,-1,122.5,-2.5
3020,100.667,verde,59,4.0,142.0
3020,100.667,oscuro,48,126.0,50.5
3020,100.667,balon,-1,123.5,-1.5
3021,100.7,oscuro,48,127.0,50.0
3021,100.7,verde,59,4.5,143.5
3021,100.7,verde,60,206.5,-1.0
3021,100.7,balon,-1,124.0,0.0
3022,100.733,verde,59,4.5,145.0
3022,100.733,oscuro,48,128.5,51.0
3022,100.733,verde,60,209.0,-3.0
3022,100.733,balon,-1,125.0,0.0
3023,100.767,verde,60,210.0,-7.5
3023,100.767,verde,59,5.0,146.5
3023,100.767,oscuro,48,130.0,51.5
3023,100.767,balon,-1,125.5,1.0
3024,100.8,oscuro,48,131.0,51.5
3024,100.8,verde,59,5.5,148.0
3024,100.8,balon,-1,126.0,2.0
3025,100.833,oscuro,48,131.5,51.5
3025,100.833,verde,59,5.5,150.0
3025,100.833,balon,-1,126.5,2.5
3026,100.867,oscuro,48,132.0,50.5
3026,100.867,verde,59,6.0,151.0
3026,100.867,balon,-1,127.5,3.5
3027,100.9,oscuro,48,132.5,50.0
3027,100.9,verde,59,6.0,153.0
3027,100.9,balon,-1,127.5,4.5
3028,100.933,oscuro,48,133.0,49.0
3028,100.933,balon,-1,128.0,5.0
3029,100.967,oscuro,48,134.0,47.0
3029,100.967,verde,59,6.0,156.0
3029,100.967,balon,-1,128.5,6.0
3030,101.0,oscuro,48,135.0,45.5
3030,101.0,verde,59,6.5,157.5
3030,101.0,balon,-1,129.5,7.0
3031,101.033,oscuro,48,135.5,44.0
3031,101.033,verde,59,7.0,159.0
3031,101.033,balon,-1,130.0,7.5
3032,101.067,oscuro,48,136.0,41.0
3032,101.067,balon,-1,0.0,142.0
3033,101.1,oscuro,48,137.5,40.0
3033,101.1,balon,-1,0.5,143.0
3034,101.133,oscuro,48,138.0,39.0
3034,101.133,balon,-1,1.0,144.5
3035,101.167,oscuro,48,139.0,37.0
3035,101.167,balon,-1,140.5,10.0
3036,101.2,oscuro,48,139.0,37.0
3036,101.2,balon,-1,132.0,9.5
3037,101.233,oscuro,48,139.0,37.0
3037,101.233,balon,-1,132.5,9.5
3038,101.267,oscuro,48,139.5,37.0
3038,101.267,balon,-1,140.5,10.5
3039,101.3,oscuro,48,140.0,37.5
3039,101.3,balon,-1,141.5,10.5
3040,101.333,oscuro,48,142.0,36.5
3040,101.333,balon,-1,143.0,10.0
3041,101.367,oscuro,48,143.0,37.0
3041,101.367,verde,59,11.5,174.5
3041,101.367,balon,-1,144.0,10.0
3042,101.4,oscuro,48,144.5,37.0
3042,101.4,verde,59,12.0,175.5
3042,101.4,balon,-1,146.0,10.5
3043,101.433,oscuro,48,144.5,37.5
3044,101.467,oscuro,48,145.0,37.5
3044,101.467,balon,-1,142.5,30.0
3045,101.5,oscuro,48,145.5,37.0
3045,101.5,balon,-1,144.0,9.0
3046,101.533,oscuro,48,145.5,36.5
3046,101.533,balon,-1,146.0,8.5
3047,101.567,oscuro,48,145.5,36.5
3047,101.567,balon,-1,148.0,9.0
3048,101.6,oscuro,48,145.5,36.5
3048,101.6,balon,-1,150.5,8.5
3049,101.633,oscuro,48,145.0,37.0
3049,101.633,balon,-1,152.0,8.0
3050,101.667,oscuro,48,144.5,37.0
3050,101.667,balon,-1,153.5,7.5
3051,101.7,oscuro,48,144.5,37.0
3051,101.7,balon,-1,155.5,9.0
3052,101.733,oscuro,48,144.5,37.0
3052,101.733,balon,-1,157.0,7.0
3053,101.767,oscuro,48,145.0,37.0
3053,101.767,balon,-1,133.0,22.5
3054,101.8,oscuro,48,145.5,36.5
3054,101.8,balon,-1,133.5,24.0
3055,101.833,oscuro,48,145.5,36.5
3055,101.833,balon,-1,147.0,30.5
3056,101.867,oscuro,48,145.5,37.0
3056,101.867,balon,-1,148.5,30.0
3057,101.9,oscuro,48,146.0,36.5
3057,101.9,balon,-1,149.5,11.0
3058,101.933,oscuro,48,145.5,37.0
3058,101.933,balon,-1,150.5,11.5
3059,101.967,oscuro,48,146.0,37.5
3059,101.967,balon,-1,168.0,3.0
3060,102.0,oscuro,48,146.5,37.0
3060,102.0,balon,-1,169.5,2.5
3061,102.033,oscuro,48,146.5,36.0
3061,102.033,balon,-1,171.0,2.0
3062,102.067,oscuro,48,147.5,36.5
3062,102.067,balon,-1,172.5,1.5
3063,102.1,oscuro,48,148.0,36.5
3063,102.1,balon,-1,174.0,1.5
3064,102.133,oscuro,48,149.0,36.5
3064,102.133,balon,-1,175.0,1.0
3065,102.167,oscuro,48,150.0,38.0
3065,102.167,balon,-1,176.5,1.0
3066,102.2,oscuro,48,151.0,38.5
3066,102.2,balon,-1,178.0,1.0
3067,102.233,verde,48,153.0,39.0
3067,102.233,balon,-1,179.0,0.5
3068,102.267,oscuro,48,154.5,40.5
3068,102.267,balon,-1,180.5,0.0
3069,102.3,oscuro,48,157.0,41.5
3069,102.3,balon,-1,182.0,0.0
3070,102.333,oscuro,48,158.5,43.5
3070,102.333,balon,-1,183.0,0.0
3071,102.367,oscuro,48,161.5,45.5
3071,102.367,balon,-1,184.0,0.0
3072,102.4,oscuro,48,164.0,47.0
3072,102.4,balon,-1,184.5,0.0
3073,102.433,oscuro,48,166.0,49.0
3073,102.433,balon,-1,184.0,0.0
3074,102.467,oscuro,48,169.0,51.0
3074,102.467,balon,-1,183.5,0.5
3075,102.5,verde,48,172.0,53.0
3075,102.5,balon,-1,182.5,0.0
3076,102.533,oscuro,48,174.5,55.0
3076,102.533,balon,-1,181.5,0.0
3077,102.567,oscuro,48,177.5,57.0
3077,102.567,balon,-1,180.5,0.0
3078,102.6,oscuro,48,180.5,59.0
3078,102.6,balon,-1,179.5,0.0
3079,102.633,oscuro,48,181.5,60.0
3079,102.633,balon,-1,179.5,0.0
3080,102.667,oscuro,48,181.5,60.5
3080,102.667,balon,-1,178.5,0.0
3081,102.7,oscuro,48,181.0,62.0
3081,102.7,balon,-1,177.5,0.0
3082,102.733,oscuro,48,181.0,62.0
3082,102.733,balon,-1,177.5,0.5
3083,102.767,oscuro,48,180.5,63.0
3083,102.767,balon,-1,176.5,0.5
3084,102.8,oscuro,48,180.0,63.0
3084,102.8,balon,-1,175.5,0.5
3085,102.833,oscuro,48,177.5,64.0
3085,102.833,balon,-1,175.5,0.5
3086,102.867,oscuro,48,176.5,65.0
3086,102.867,balon,-1,175.0,0.5
3087,102.9,oscuro,48,174.0,65.5
3087,102.9,balon,-1,174.0,1.0
3088,102.933,oscuro,48,172.5,66.0
3088,102.933,balon,-1,173.5,1.0
3089,102.967,oscuro,48,170.5,65.5
3089,102.967,balon,-1,173.0,1.0
3090,103.0,oscuro,48,168.0,65.0
3090,103.0,balon,-1,172.5,1.0
3091,103.033,oscuro,48,166.5,64.0
3091,103.033,balon,-1,172.0,0.5
3092,103.067,oscuro,48,166.0,62.5
3092,103.067,balon,-1,171.5,0.5
3093,103.1,oscuro,48,165.5,60.0
3093,103.1,balon,-1,171.0,0.5
3094,103.133,oscuro,48,165.0,58.5
3094,103.133,balon,-1,170.5,0.5
3095,103.167,oscuro,48,164.5,55.5
3095,103.167,balon,-1,170.0,0.5
3096,103.2,oscuro,48,164.5,53.0
3096,103.2,balon,-1,170.0,0.5
3097,103.233,oscuro,48,163.5,50.5
3097,103.233,balon,-1,169.5,0.5
3098,103.267,oscuro,48,163.0,47.5
3098,103.267,balon,-1,169.0,0.5
3099,103.3,oscuro,48,163.0,44.0
3099,103.3,balon,-1,168.5,0.5
3100,103.333,oscuro,48,162.5,41.0
3100,103.333,balon,-1,168.5,0.5
3101,103.367,verde,48,163.0,37.5
3101,103.367,balon,-1,168.5,0.5
3102,103.4,verde,48,163.0,35.5
3102,103.4,balon,-1,168.0,1.0
3103,103.433,verde,48,163.5,35.0
3103,103.433,balon,-1,167.0,0.0
3104,103.467,verde,48,163.5,34.5
3104,103.467,balon,-1,166.5,0.5
3105,103.5,verde,48,164.0,34.5
3105,103.5,balon,-1,167.0,0.5
3106,103.533,verde,48,165.0,35.0
3106,103.533,balon,-1,167.5,0.5
3107,103.567,verde,48,166.0,35.0
3107,103.567,balon,-1,167.5,1.0
3108,103.6,verde,48,167.0,35.5
3108,103.6,balon,-1,167.5,1.0
3109,103.633,verde,48,167.5,35.0
3110,103.667,verde,48,168.0,34.5
3110,103.667,balon,-1,168.0,1.5
3111,103.7,oscuro,48,168.0,33.5
3111,103.7,balon,-1,168.5,1.0
3112,103.733,oscuro,48,168.0,32.5
3112,103.733,balon,-1,169.0,1.5
3113,103.767,oscuro,48,168.0,30.5
3113,103.767,balon,-1,169.0,0.5
3114,103.8,oscuro,48,169.0,29.0
3114,103.8,balon,-1,169.0,-1.5
3115,103.833,oscuro,48,169.5,26.5
3115,103.833,balon,-1,172.0,-1.5
3116,103.867,oscuro,48,170.5,24.5
3116,103.867,balon,-1,174.0,-3.5
3117,103.9,oscuro,48,172.0,22.5
3118,103.933,oscuro,48,173.5,20.5
3119,103.967,oscuro,48,175.0,19.5
3120,104.0,oscuro,48,175.5,19.0
3121,104.033,oscuro,48,176.5,18.5
3122,104.067,oscuro,48,175.5,19.0
3123,104.1,oscuro,48,175.5,19.5
3124,104.133,oscuro,48,176.0,20.5
3125,104.167,oscuro,48,176.5,22.0
3125,104.167,balon,-1,180.5,-5.0
3126,104.2,verde,48,177.5,24.0
3126,104.2,balon,-1,179.5,-4.0
3127,104.233,verde,48,177.5,26.0
3127,104.233,balon,-1,164.0,-5.0
3128,104.267,verde,48,176.5,28.5
3128,104.267,balon,-1,164.0,-4.0
3129,104.3,verde,48,176.5,31.0
3129,104.3,balon,-1,164.0,-2.5
3130,104.333,oscuro,48,176.0,33.5
3130,104.333,balon,-1,163.5,-1.5
3131,104.367,verde,48,176.5,33.5
3131,104.367,balon,-1,163.0,0.5
3132,104.4,oscuro,48,176.0,34.5
3132,104.4,balon,-1,163.0,1.5
3133,104.433,oscuro,48,176.0,34.5
3133,104.433,balon,-1,163.5,3.5
3134,104.467,oscuro,48,175.0,35.0
3134,104.467,balon,-1,163.5,5.5
3135,104.5,oscuro,48,174.5,34.5
3135,104.5,balon,-1,163.5,7.0
3136,104.533,oscuro,48,173.5,35.0
3136,104.533,balon,-1,163.0,8.5
3137,104.567,verde,48,171.5,35.0
3138,104.6,verde,48,169.5,34.5
3139,104.633,oscuro,48,167.5,34.0
3139,104.633,balon,-1,171.0,5.5
3140,104.667,oscuro,48,166.5,33.0
3140,104.667,balon,-1,169.5,4.5
3141,104.7,oscuro,48,165.5,31.5
3141,104.7,balon,-1,168.5,2.5
3142,104.733,oscuro,48,164.5,30.5
3142,104.733,balon,-1,167.5,0.5
3143,104.767,oscuro,48,163.5,28.5
3143,104.767,balon,-1,167.0,-1.0
3144,104.8,oscuro,48,163.0,26.0
3144,104.8,balon,-1,166.5,-2.5
3145,104.833,oscuro,48,162.0,24.5
3145,104.833,balon,-1,166.5,-4.0
3146,104.867,oscuro,48,162.5,22.0
3147,104.9,oscuro,48,162.0,20.0
3148,104.933,oscuro,48,161.5,18.0
3149,104.967,oscuro,48,163.0,17.0
3149,104.967,balon,-1,145.0,3.0
3150,105.0,oscuro,48,162.5,17.0
3151,105.033,oscuro,48,161.5,16.5
3152,105.067,oscuro,48,161.5,16.5
3152,105.067,balon,-1,145.0,4.0
3153,105.1,oscuro,48,162.0,17.5
3153,105.1,balon,-1,144.5,4.5
3154,105.133,oscuro,48,160.5,18.5
3154,105.133,balon,-1,144.0,4.5
3155,105.167,oscuro,48,160.0,19.5
3156,105.2,oscuro,48,159.0,21.5
3156,105.2,balon,-1,156.0,14.0
3157,105.233,oscuro,48,158.0,23.0
3157,105.233,balon,-1,152.5,16.0
3158,105.267,oscuro,48,156.5,25.0
3158,105.267,balon,-1,161.0,-3.0
3159,105.3,oscuro,48,156.0,26.5
3159,105.3,balon,-1,160.5,-2.0
3160,105.333,oscuro,48,155.0,27.5
3160,105.333,balon,-1,160.0,-1.0
3161,105.367,oscuro,48,155.0,27.5
3161,105.367,balon,-1,160.0,-1.0
3162,105.4,oscuro,48,155.0,28.0
3162,105.4,balon,-1,160.5,-1.5
3163,105.433,oscuro,48,156.0,27.5
3163,105.433,balon,-1,161.5,-2.0
3164,105.467,oscuro,48,157.0,26.5
3164,105.467,balon,-1,163.5,-3.5
3165,105.5,oscuro,48,157.5,26.0
3165,105.5,balon,-1,163.0,-3.0
3166,105.533,oscuro,48,157.5,25.5
3166,105.533,balon,-1,162.5,-3.5
3167,105.567,oscuro,48,158.0,25.5
3168,105.6,oscuro,48,158.5,24.0
3169,105.633,verde,48,159.5,23.5
3170,105.667,oscuro,48,159.5,23.5
3171,105.7,oscuro,48,160.0,23.0
3171,105.7,balon,-1,159.5,-5.0
3172,105.733,oscuro,48,160.0,23.5
3172,105.733,balon,-1,167.0,15.0
3173,105.767,oscuro,48,160.0,23.5
3173,105.767,balon,-1,166.5,15.5
3174,105.8,oscuro,48,159.0,25.0
3175,105.833,oscuro,48,159.5,25.0
3175,105.833,balon,-1,161.0,-5.0
3176,105.867,oscuro,48,159.5,25.0
3177,105.9,oscuro,48,160.0,25.5
3177,105.9,balon,-1,163.0,-3.0
3178,105.933,oscuro,48,161.0,25.5
3178,105.933,balon,-1,165.0,-3.5
3179,105.967,oscuro,48,162.0,24.0
3179,105.967,balon,-1,165.5,-4.0
3180,106.0,oscuro,48,162.5,23.0
3180,106.0,balon,-1,166.5,-4.5
3181,106.033,oscuro,48,163.5,22.0
3181,106.033,balon,-1,170.0,-1.5
3182,106.067,oscuro,48,165.0,21.0
3182,106.067,balon,-1,171.0,-2.5
3183,106.1,oscuro,48,165.0,20.0
3183,106.1,balon,-1,172.0,-4.0
3184,106.133,oscuro,48,166.0,18.5
3185,106.167,oscuro,48,167.0,18.0
3186,106.2,oscuro,48,167.5,18.0
3187,106.233,oscuro,48,167.0,18.5
3188,106.267,oscuro,48,166.0,18.5
3189,106.3,oscuro,48,166.0,19.0
3190,106.333,oscuro,48,165.5,20.0
3191,106.367,oscuro,48,164.5,21.5
3192,106.4,oscuro,48,164.5,23.0
3193,106.433,oscuro,48,163.5,25.0
3193,106.433,balon,-1,169.5,-3.5
3194,106.467,oscuro,48,162.0,26.0
3194,106.467,balon,-1,162.5,-1.5
3195,106.5,oscuro,48,161.5,28.0
3195,106.5,balon,-1,166.5,-1.0
3196,106.533,oscuro,48,160.0,28.5
3196,106.533,balon,-1,165.5,0.0
3197,106.567,oscuro,48,159.5,28.5
3197,106.567,balon,-1,152.0,19.5
3198,106.6,oscuro,48,159.5,28.5
3198,106.6,balon,-1,152.5,20.0
3199,106.633,oscuro,48,160.0,28.5
3199,106.633,balon,-1,154.0,20.5
3200,106.667,oscuro,48,160.5,28.0
3200,106.667,balon,-1,167.0,-2.0
3201,106.7,oscuro,48,161.0,27.0
3201,106.7,balon,-1,167.0,-2.5
3202,106.733,oscuro,48,162.5,25.5
3202,106.733,balon,-1,168.5,-3.5
3203,106.767,oscuro,48,163.0,23.5
3204,106.8,oscuro,48,164.0,23.0
3204,106.8,balon,-1,166.0,14.5
3205,106.833,oscuro,48,165.5,21.0
3205,106.833,balon,-1,167.5,13.0
3206,106.867,oscuro,48,167.0,20.0
3206,106.867,balon,-1,163.0,12.0
3207,106.9,oscuro,48,168.0,18.5
3207,106.9,balon,-1,152.0,3.5
3208,106.933,oscuro,48,169.5,16.5
3209,106.967,oscuro,48,171.0,16.0
3210,107.0,oscuro,48,171.0,16.5
3210,107.0,balon,-1,153.0,3.0
3211,107.033,oscuro,48,171.0,17.0
3211,107.033,balon,-1,154.0,3.5
3212,107.067,oscuro,48,170.5,17.5
3212,107.067,balon,-1,154.0,3.5
3213,107.1,oscuro,48,170.5,18.0
3214,107.133,oscuro,48,168.5,19.5
3215,107.167,oscuro,48,167.5,20.0
3216,107.2,oscuro,48,166.5,22.5
3217,107.233,oscuro,48,165.0,24.5
3217,107.233,balon,-1,171.0,-4.0
3218,107.267,oscuro,48,164.0,26.0
3218,107.267,balon,-1,169.5,-2.5
3219,107.3,oscuro,48,163.5,27.0
3219,107.3,balon,-1,168.5,-1.5
3220,107.333,oscuro,48,162.5,27.0
3220,107.333,balon,-1,169.0,-1.0
3221,107.367,oscuro,48,163.0,27.5
3221,107.367,balon,-1,170.5,-2.0
3222,107.4,oscuro,48,163.0,27.0
3222,107.4,balon,-1,171.0,-2.5
3223,107.433,oscuro,48,164.0,26.5
3223,107.433,balon,-1,171.5,-3.0
3224,107.467,oscuro,48,165.0,25.5
3224,107.467,balon,-1,172.5,-3.5
3225,107.5,oscuro,48,166.0,24.5
3225,107.5,balon,-1,174.0,-4.0
3226,107.533,oscuro,48,167.0,24.0
3226,107.533,balon,-1,171.5,16.0
3227,107.567,oscuro,48,168.5,23.5
3227,107.567,balon,-1,173.0,14.5
3228,107.6,oscuro,48,170.5,21.5
3228,107.6,balon,-1,174.5,13.5
3229,107.633,verde,48,172.0,20.5
3229,107.633,balon,-1,176.5,12.0
3230,107.667,verde,48,174.0,19.5
3230,107.667,balon,-1,169.5,11.5
3231,107.7,oscuro,48,176.5,19.0
3231,107.7,balon,-1,171.5,11.0
3232,107.733,oscuro,48,178.0,18.0
3232,107.733,balon,-1,173.0,10.0
3233,107.767,oscuro,48,180.0,18.0
3233,107.767,balon,-1,174.0,9.5
3234,107.8,oscuro,48,180.0,18.0
3234,107.8,balon,-1,174.0,9.5
3235,107.833,oscuro,48,179.5,18.0
3235,107.833,balon,-1,174.0,9.5
3236,107.867,oscuro,48,179.0,18.0
3236,107.867,balon,-1,183.5,9.5
3237,107.9,oscuro,48,179.0,18.0
3237,107.9,balon,-1,183.5,9.0
3238,107.933,oscuro,48,179.5,18.0
3238,107.933,balon,-1,184.0,9.5
3239,107.967,oscuro,48,179.0,18.5
3239,107.967,balon,-1,175.5,12.0
3240,108.0,oscuro,48,178.5,20.0
3240,108.0,balon,-1,161.5,140.5
3241,108.033,oscuro,48,178.5,21.5
3241,108.033,balon,-1,160.5,139.5
3242,108.067,oscuro,48,178.0,23.5
3242,108.067,balon,-1,160.0,137.5
3243,108.1,oscuro,48,178.0,24.5
3243,108.1,balon,-1,159.5,136.0
3244,108.133,oscuro,48,178.0,25.5
3244,108.133,balon,-1,158.5,134.5
3245,108.167,oscuro,48,177.5,26.0
3245,108.167,balon,-1,157.5,133.5
3246,108.2,oscuro,48,177.0,26.5
3246,108.2,balon,-1,156.5,132.5
3247,108.233,oscuro,48,177.0,26.0
3247,108.233,balon,-1,156.0,131.0
3248,108.267,oscuro,48,177.0,25.5
3248,108.267,balon,-1,155.5,130.0
3249,108.3,oscuro,48,177.0,25.0
3249,108.3,balon,-1,155.0,128.5
